ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
k bʲ	0.0	2	32053	4065	0.5
l rʲ	0.0	3	15797	19442	0.25
ʐ j	0.0	3	6857	45333	0.25
ts nʲ	0.0	3	17692	17608	0.25
tɕ s	0.0	4	14245	39154	0.125
ʐ x	0.0	1	6857	5255	1.0
sʲ kʲ	0.0	1	5579	6635	1.0
lʲ ʐ	0.0	2	22159	6857	0.5
ɡ tʲ	0.0	3	10770	31863	0.25
ʂ x	0.0	1	7696	5255	1.0
nʲ ɡʲ	0.0	1	17608	2499	1.0
n m	0.0	4	52552	13804	0.125
p ʐ	0.0	2	27009	6857	0.5
tʲ s	0.0	5	31863	39154	0.062
tʲ dʲ	0.0	2	31863	6623	0.5
dʲ k	0.0	2	6623	32053	0.5
ɡ x	0.0	1	10770	5255	1.0
ʂ ʂ	0.0	1	7696	7696	1.0
k fʲ	0.0	1	32053	1865	1.0
m ts	0.0	2	13804	17692	0.5
f d	0.0	1	4082	15512	1.0
n rʲ	0.0	4	52552	19442	0.125
f z	0.0	1	4082	16112	1.0
m rʲ	0.0	2	13804	19442	0.5
mʲ s	0.0	2	6956	39154	0.5
ts bʲ	0.0	1	17692	4065	1.0
ts f	0.0	1	17692	4082	1.0
ɡ ʐ	0.0	1	10770	6857	1.0
kʲ j	0.0	2	6635	45333	0.5
p b	0.0	2	27009	11160	0.5
zʲ k	0.0	1	2406	32053	1.0
t zʲ	0.0	1	32930	2406	1.0
tʲ ɡʲ	0.0	1	31863	2499	1.0
k ɡʲ	0.0	1	32053	2499	1.0
ts rʲ	0.0	2	17692	19442	0.5
ɡ k	0.0	2	10770	32053	0.5
z sʲ	0.0	1	16112	5579	1.0
n mʲ	0.0	2	52552	6956	0.5
tɕ dʲ	0.0	1	14245	6623	1.0
m ʐ	0.0	1	13804	6857	1.0
ɕ p	0.0	1	3783	27009	1.0
z p	0.0	2	16112	27009	0.5
ʐ ts	0.0	1	6857	17692	1.0
nʲ mʲ	0.0	1	17608	6956	1.0
sʲ lʲ	0.0	1	5579	22159	1.0
k d	0.0	2	32053	15512	0.5
rʲ dʲ	0.0	1	19442	6623	1.0
rʲ kʲ	0.0	1	19442	6635	1.0
k z	0.0	2	32053	16112	0.5
tʲ f	0.0	1	31863	4082	1.0
ts pʲ	0.0	1	17692	7360	1.0
k f	0.0	1	32053	4082	1.0
ʂ ts	0.0	1	7696	17692	1.0
f v	0.0	1	4082	35339	1.0
p mʲ	0.0	1	27009	6956	1.0
ts ɡ	0.0	1	17692	10770	1.0
ts b	0.0	1	17692	11160	1.0
n l	0.0	2	52552	15797	0.5
rʲ ɡ	0.0	1	19442	10770	1.0
r j	0.0	3	41964	45333	0.25
k dʲ	0.0	1	32053	6623	1.0
ʐ tʲ	0.0	1	6857	31863	1.0
k ʐ	0.0	1	32053	6857	1.0
j rʲ	0.0	2	45333	19442	0.5
p vʲ	0.0	1	27009	8241	1.0
k pʲ	0.0	1	32053	7360	1.0
nʲ m	0.0	1	17608	13804	1.0
tʲ k	0.0	2	31863	32053	0.5
dʲ s	0.0	1	6623	39154	1.0
tʲ vʲ	0.0	1	31863	8241	1.0
rʲ tɕ	0.0	1	19442	14245	1.0
p ɡ	0.0	1	27009	10770	1.0
j ʐ	0.0	1	45333	6857	1.0
j vʲ	0.0	1	45333	8241	1.0
tɕ p	0.0	1	14245	27009	1.0
n pʲ	0.0	1	52552	7360	1.0
lʲ rʲ	0.0	1	22159	19442	1.0
tʲ tɕ	0.0	1	31863	14245	1.0
tʲ d	0.0	1	31863	15512	1.0
rʲ p	0.0	1	19442	27009	1.0
tʲ nʲ	0.0	1	31863	17608	1.0
tɕ r	0.0	1	14245	41964	1.0
nʲ v	0.0	1	17608	35339	1.0
ts v	0.0	1	17692	35339	1.0
nʲ r	0.0	1	17608	41964	1.0
ts j	0.0	1	17692	45333	1.0
nʲ n	0.0	1	17608	52552	1.0
lʲ r	0.0	1	22159	41964	1.0
p v	0.0	1	27009	35339	1.0
tʲ t	0.0	1	31863	32930	1.0
